66.249.66.92 - - [18/Feb/2022:02:27:26 -0800] "GET /ads.txt HTTP/1.1" 404 328 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-18.gz HTTP/1.1" 200 22979 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-19.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-20.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-22.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-21.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-19.gz HTTP/1.1" 200 22546 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-20.gz HTTP/1.1" 200 17004 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-22.gz HTTP/1.1" 200 21324 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0" 
82.80.249.137 - - [18/Feb/2022:16:04:33 -0800] "GET /self.logs/access.log.2021-02-21.gz HTTP/1.1" 200 22307 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-23.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-24.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-25.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-26.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-23.gz HTTP/1.1" 200 37625 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-24.gz HTTP/1.1" 200 22364 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-25.gz HTTP/1.1" 200 19827 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:34 -0800] "GET /self.logs/access.log.2021-02-26.gz HTTP/1.1" 200 17045 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-02-27.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible)" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-02-28.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-01.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-02.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-02-28.gz HTTP/1.1" 200 19559 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-02-27.gz HTTP/1.1" 200 20045 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible)" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-01.gz HTTP/1.1" 200 22795 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-02.gz HTTP/1.1" 200 19233 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-03.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-04.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:35 -0800] "GET /self.logs/access.log.2021-03-05.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.41 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-06.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-03.gz HTTP/1.1" 200 18516 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-04.gz HTTP/1.1" 200 18607 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-05.gz HTTP/1.1" 200 19968 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.41 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-06.gz HTTP/1.1" 200 21851 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-07.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-08.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:36 -0800] "GET /self.logs/access.log.2021-03-09.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.41 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-10.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-07.gz HTTP/1.1" 200 35479 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-08.gz HTTP/1.1" 200 39529 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-09.gz HTTP/1.1" 200 31283 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.41 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-10.gz HTTP/1.1" 200 29938 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-12.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-13.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-15.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-11.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-12.gz HTTP/1.1" 200 22180 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-11.gz HTTP/1.1" 200 25987 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-15.gz HTTP/1.1" 200 52058 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:37 -0800] "GET /self.logs/access.log.2021-03-13.gz HTTP/1.1" 200 21262 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:38 -0800] "GET /self.logs/access.log.2021-03-16.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:38 -0800] "GET /self.logs/access.log.2021-03-17.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:38 -0800] "GET /self.logs/access.log.2021-03-18.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:38 -0800] "GET /self.logs/access.log.2021-03-19.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-16.gz HTTP/1.1" 200 18812 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-17.gz HTTP/1.1" 200 46917 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-18.gz HTTP/1.1" 200 18645 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-19.gz HTTP/1.1" 200 12829 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-20.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-21.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-22.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-23.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-21.gz HTTP/1.1" 200 14667 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-20.gz HTTP/1.1" 200 13900 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-23.gz HTTP/1.1" 200 15151 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-22.gz HTTP/1.1" 200 20352 "http://secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-24.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-25.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-26.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.249.137 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/access.log.2021-03-27.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
51.222.253.20 - - [18/Feb/2022:16:04:39 -0800] "GET /self.logs/ HTTP/1.1" 200 34527 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-24.gz HTTP/1.1" 200 18896 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-25.gz HTTP/1.1" 200 21505 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-26.gz HTTP/1.1" 200 33121 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-27.gz HTTP/1.1" 200 29368 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-30.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-31.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-29.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-28.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-28.gz HTTP/1.1" 200 23546 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-29.gz HTTP/1.1" 200 26418 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-30.gz HTTP/1.1" 200 24313 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:40 -0800] "GET /self.logs/access.log.2021-03-31.gz HTTP/1.1" 200 21026 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-01.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-02.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-03.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-04.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/31.0.1650.63 Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-02.gz HTTP/1.1" 200 29452 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-03.gz HTTP/1.1" 200 30849 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-04.gz HTTP/1.1" 200 20984 "http://secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/31.0.1650.63 Chrome/31.0.1650.63 Safari/537.36" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-01.gz HTTP/1.1" 200 78840 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-05.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-06.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-07.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)" 
82.80.249.137 - - [18/Feb/2022:16:04:41 -0800] "GET /self.logs/access.log.2021-04-08.gz HTTP/1.1" 301 487 "http://secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
