182.131.31.33 - - [01/Jun/2023:02:38:32 -0700] "GET / HTTP/1.1" 200 13186 "http://www.secrepo.com" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)" 
52.220.33.208 - - [01/Jun/2023:09:30:44 -0700] "GET /self.logs/access.log.2017-04-21.gz HTTP/1.1" 200 22368 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:09:31:02 -0700] "GET /self.logs/error.log.2018-01-26.gz HTTP/1.1" 200 2752 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:31:28 -0700] "GET /self.logs/error.log.2018-02-12.gz HTTP/1.1" 200 5393 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:31:56 -0700] "GET /self.logs/error.log.2018-02-28.gz HTTP/1.1" 200 4311 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:32:20 -0700] "GET /self.logs/error.log.2019-05-08.gz HTTP/1.1" 200 4510 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:32:41 -0700] "GET /self.logs/error.log.2020-09-07 HTTP/1.1" 200 307 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:33:01 -0700] "GET /self.logs/error.log.2020-10-21.gz HTTP/1.1" 200 813 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:33:21 -0700] "GET /self.logs/error.log.2020-10-29.gz HTTP/1.1" 200 783 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
40.77.189.111 - - [01/Jun/2023:09:33:26 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/112.0.0.0 Safari/537.36" 
216.244.66.245 - - [01/Jun/2023:09:33:40 -0700] "GET /self.logs/error.log.2021-03-01.gz HTTP/1.1" 200 1774 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
54.151.149.118 - - [01/Jun/2023:09:33:50 -0700] "GET /self.logs/2016/access.log.2016-01-07.gz HTTP/1.1" 200 7421 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:09:34:01 -0700] "GET /self.logs/error.log.2021-05-22.gz HTTP/1.1" 200 1572 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:34:20 -0700] "GET /self.logs/error.log.2021-06-22.gz HTTP/1.1" 200 1038 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:34:37 -0700] "GET /self.logs/error.log.2021-07-05.gz HTTP/1.1" 200 1869 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:34:57 -0700] "GET /self.logs/error.log.2021-09-15.gz HTTP/1.1" 200 724 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:35:13 -0700] "GET /self.logs/error.log.2021-09-16.gz HTTP/1.1" 200 554 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:35:28 -0700] "GET /self.logs/error.log.2021-11-22.gz HTTP/1.1" 200 2494 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:35:43 -0700] "GET /self.logs/error.log.2022-02-26.gz HTTP/1.1" 200 1576 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:35:58 -0700] "GET /self.logs/error.log.2017-06-30.gz HTTP/1.1" 200 1264 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:09:36:10 -0700] "GET /self.logs/error.log.2018-05-09.gz HTTP/1.1" 200 9310 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
13.251.65.21 - - [01/Jun/2023:09:37:10 -0700] "GET /self.logs/2016/access.log.2016-05-07.gz HTTP/1.1" 200 8319 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
54.255.144.53 - - [01/Jun/2023:09:40:16 -0700] "GET /self.logs/access.log.2021-12-02.gz HTTP/1.1" 200 15973 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
3.1.41.133 - - [01/Jun/2023:09:43:12 -0700] "GET /self.logs/access.log.2022-05-10.gz HTTP/1.1" 200 14091 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
14.29.128.103 - - [01/Jun/2023:09:46:02 -0700] "GET /e/data/js/ajax.js HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
18.136.80.128 - - [01/Jun/2023:09:46:24 -0700] "GET /self.logs/access.log.2021-07-01.gz HTTP/1.1" 200 18067 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
18.140.250.199 - - [01/Jun/2023:09:49:24 -0700] "GET /self.logs/2016/access.log.2016-11-03.gz HTTP/1.1" 200 16010 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
54.251.146.133 - - [01/Jun/2023:09:52:45 -0700] "GET /self.logs/2016/access.log.2016-12-30.gz HTTP/1.1" 200 14224 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
54.179.128.203 - - [01/Jun/2023:09:56:00 -0700] "GET /self.logs/access.log.2019-11-06.gz HTTP/1.1" 200 53165 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
18.139.212.251 - - [01/Jun/2023:09:58:49 -0700] "GET /self.logs/access.log.2020-01-04.gz HTTP/1.1" 200 15739 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
18.143.6.103 - - [01/Jun/2023:10:02:14 -0700] "GET /self.logs/access.log.2020-11-04.gz HTTP/1.1" 200 12949 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
90.154.72.248 - - [01/Jun/2023:10:02:31 -0700] "GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1" 200 75920 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" 
216.244.66.245 - - [01/Jun/2023:10:03:44 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
52.220.232.173 - - [01/Jun/2023:10:05:20 -0700] "GET /self.logs/access.log.2022-10-16.gz HTTP/1.1" 200 38187 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
18.143.32.72 - - [01/Jun/2023:10:08:42 -0700] "GET /self.logs/access.log.2021-04-28.gz HTTP/1.1" 200 21529 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
173.239.53.9 - - [01/Jun/2023:10:10:57 -0700] "GET /robots.txt HTTP/1.1" 301 458 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/85.0.4183.83 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:10:57 -0700] "GET /robots.txt HTTP/1.1" 200 340 "-" "mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/80.0.3987.122 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:10:57 -0700] "GET / HTTP/1.1" 301 438 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/85.0.4183.83 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:10:57 -0700] "GET / HTTP/1.1" 200 13148 "-" "mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/80.0.3987.122 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:11:12 -0700] "GET /data HTTP/1.1" 301 446 "-" "mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/80.0.3987.122 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:11:12 -0700] "GET /data HTTP/1.1" 404 291 "-" "mozilla/5.0 (windows nt 10.0; win64; x64; rv:80.0) gecko/20100101 firefox/80.0" 
18.139.69.39 - - [01/Jun/2023:10:11:23 -0700] "GET /self.logs/access.log.2018-07-07.gz HTTP/1.1" 200 67160 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
173.239.53.9 - - [01/Jun/2023:10:11:27 -0700] "GET /self.logs HTTP/1.1" 301 456 "-" "mozilla/5.0 (x11; ubuntu; linux x86_64; rv:73.0) gecko/20100101 firefox/73.0" 
173.239.53.9 - - [01/Jun/2023:10:11:27 -0700] "GET /self.logs HTTP/1.1" 301 526 "-" "mozilla/5.0 (windows nt 10.0; win64; x64; rv:62.0) gecko/20100101 firefox/62.0" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET /data HTTP/1.1" 301 446 "-" "mozilla/5.0 (windows nt 10.0; win64; x64; rv:95.0) gecko/20100101 firefox/95.0" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET / HTTP/1.1" 301 438 "-" "mozilla/5.0 (windows nt 10.0; win64; x64; rv:95.0) gecko/20100101 firefox/95.0" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET /self.logs HTTP/1.1" 301 456 "-" "mozilla/5.0 (windows nt 10.0; win64; x64; rv:95.0) gecko/20100101 firefox/95.0" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET /self.logs HTTP/1.1" 301 526 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/85.0.4183.83 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET /data HTTP/1.1" 404 291 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/85.0.4183.83 safari/537.36" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET / HTTP/1.1" 200 13148 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/85.0.4183.83 safari/537.36" 
216.244.66.245 - - [01/Jun/2023:10:12:30 -0700] "GET /self.logs/2015/access.log.2015-06-24.gz HTTP/1.1" 200 4108 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:35 -0700] "GET /self.logs/2015/error.log.2015-02-10.gz HTTP/1.1" 200 4911 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:39 -0700] "GET /self.logs/2015/error.log.2015-04-03.gz HTTP/1.1" 200 951 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:42 -0700] "GET /self.logs/2015/error.log.2015-08-13.gz HTTP/1.1" 200 794 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:45 -0700] "GET /self.logs/2015/error.log.2015-09-16.gz HTTP/1.1" 200 832 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:47 -0700] "GET /self.logs/2015/error.log.2015-09-30.gz HTTP/1.1" 200 764 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:51 -0700] "GET /self.logs/2015/error.log.2015-10-21.gz HTTP/1.1" 200 747 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:52 -0700] "GET /self.logs/2015/error.log.2015-12-11.gz HTTP/1.1" 200 733 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:54 -0700] "GET /self.logs/2016/access.log.2016-04-05.gz HTTP/1.1" 200 12739 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:56 -0700] "GET /self.logs/2016/access.log.2016-09-25.gz HTTP/1.1" 200 7136 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:58 -0700] "GET /self.logs/2016/access.log.2016-10-17.gz HTTP/1.1" 200 9180 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:12:59 -0700] "GET /self.logs/2016/access.log.2016-11-05.gz HTTP/1.1" 200 5965 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:00 -0700] "GET /self.logs/2016/access.log.2016-11-09.gz HTTP/1.1" 200 13142 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:01 -0700] "GET /self.logs/2016/error.log.2016-02-09.gz HTTP/1.1" 200 696 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:06 -0700] "GET /self.logs/2016/error.log.2016-06-10.gz HTTP/1.1" 200 1132 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:20 -0700] "GET /self.logs/2016/error.log.2016-12-28.gz HTTP/1.1" 200 1054 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:30 -0700] "GET /self.logs/access.log.2017-04-11.gz HTTP/1.1" 200 32502 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:41 -0700] "GET /self.logs/access.log.2017-04-13.gz HTTP/1.1" 200 23127 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:50 -0700] "GET /self.logs/access.log.2017-06-10.gz HTTP/1.1" 200 19439 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:13:58 -0700] "GET /self.logs/access.log.2018-01-30.gz HTTP/1.1" 200 22386 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:14:06 -0700] "GET /self.logs/access.log.2018-02-01.gz HTTP/1.1" 200 30838 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:14:11 -0700] "GET /self.logs/access.log.2018-03-05.gz HTTP/1.1" 200 21223 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
18.142.223.241 - - [01/Jun/2023:10:14:29 -0700] "GET /self.logs/access.log.2019-02-01.gz HTTP/1.1" 200 21834 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:10:14:30 -0700] "GET /self.logs/access.log.2018-11-19.gz HTTP/1.1" 200 31842 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:15:11 -0700] "GET /self.logs/access.log.2019-03-11.gz HTTP/1.1" 200 41512 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:15:47 -0700] "GET /self.logs/access.log.2019-06-25.gz HTTP/1.1" 200 25941 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:16:17 -0700] "GET /self.logs/access.log.2019-08-17.gz HTTP/1.1" 200 19242 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:16:47 -0700] "GET /self.logs/access.log.2020-08-03.gz HTTP/1.1" 200 14125 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:17:16 -0700] "GET /self.logs/access.log.2020-10-25.gz HTTP/1.1" 200 17897 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
18.136.73.238 - - [01/Jun/2023:10:17:42 -0700] "GET /self.logs/2016/error.log.2016-03-15.gz HTTP/1.1" 200 723 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:10:17:44 -0700] "GET /self.logs/access.log.2021-04-25.gz HTTP/1.1" 200 26730 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:18:34 -0700] "GET /self.logs/access.log.2021-12-01.gz HTTP/1.1" 200 15709 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:19:06 -0700] "GET /self.logs/access.log.2021-12-23.gz HTTP/1.1" 200 11340 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
173.239.53.9 - - [01/Jun/2023:10:11:27 -0700] "GET /self.logs/ HTTP/1.1" 200 43211 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/79.0.3945.130 safari/537.36" 
216.244.66.245 - - [01/Jun/2023:10:19:34 -0700] "GET /self.logs/access.log.2022-01-03.gz HTTP/1.1" 200 16449 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
173.239.53.9 - - [01/Jun/2023:10:11:46 -0700] "GET /self.logs/ HTTP/1.1" 200 43211 "-" "mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/79.0.3945.130 safari/537.36" 
216.244.66.245 - - [01/Jun/2023:10:20:02 -0700] "GET /self.logs/access.log.2022-01-11.gz HTTP/1.1" 200 16544 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:20:30 -0700] "GET /self.logs/error.log.2017-08-02.gz HTTP/1.1" 200 1088 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:20:58 -0700] "GET /self.logs/error.log.2017-08-26.gz HTTP/1.1" 200 530 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
52.77.5.72 - - [01/Jun/2023:10:21:16 -0700] "GET /self.logs/2016/error.log.2016-07-31.gz HTTP/1.1" 200 1176 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:10:21:22 -0700] "GET /self.logs/error.log.2019-01-18.gz HTTP/1.1" 200 3916 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:21:45 -0700] "GET /self.logs/error.log.2019-03-23.gz HTTP/1.1" 200 5536 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:22:08 -0700] "GET /self.logs/error.log.2019-08-30.gz HTTP/1.1" 200 2413 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:22:29 -0700] "GET /self.logs/error.log.2020-07-20.gz HTTP/1.1" 200 937 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:22:49 -0700] "GET /self.logs/error.log.2021-04-14.gz HTTP/1.1" 200 1637 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:23:09 -0700] "GET /self.logs/error.log.2021-09-25.gz HTTP/1.1" 200 1438 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:23:27 -0700] "GET /self.logs/error.log.2022-04-27.gz HTTP/1.1" 200 2245 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
13.228.190.232 - - [01/Jun/2023:10:23:45 -0700] "GET /self.logs/access.log.2021-08-28.gz HTTP/1.1" 200 12900 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; https://zhanzhang.toutiao.com/)" 
216.244.66.245 - - [01/Jun/2023:10:23:51 -0700] "GET /self.logs/error.log.2022-06-10.gz HTTP/1.1" 200 3239 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:24:23 -0700] "GET /self.logs/error.log.2022-07-04.gz HTTP/1.1" 200 2595 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:24:51 -0700] "GET /self.logs/error.log.2022-09-05.gz HTTP/1.1" 200 1472 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:25:19 -0700] "GET /self.logs/error.log.2022-09-23 HTTP/1.1" 200 307 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:25:45 -0700] "GET /self.logs/error.log.2017-02-13.gz HTTP/1.1" 200 1088 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
216.244.66.245 - - [01/Jun/2023:10:26:12 -0700] "GET /self.logs/error.log.2017-02-25.gz HTTP/1.1" 200 972 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" 
49.204.118.7 - - [01/Jun/2023:10:26:22 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" 
49.204.118.7 - - [01/Jun/2023:10:26:22 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" 
49.204.118.7 - - [01/Jun/2023:10:26:22 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" 
